sep=,
PlayerSide,Move,TraversedNodes,FetchedNodes,SubtreesPruned,SearchDepth,#WP,#BP,#WK,#BK,EvaluationValues
Black,29-34 2,1273751,74646,417025,15,4,4,0,0,0 0 0 0 0 0 25 25 50 50 125 125 125 125 
Black,34-40 2,1054816,86964,248502,14,4,4,0,0,0 0 0 0 25 25 75 50 125 125 150 150 150 
Black,24x35 2,1151059,65011,339319,14,4,4,0,0,150 125 150 150 150 150 150 150 150 150 175 175 175 
Black,21-26 2,1244820,80728,327206,13,3,4,0,0,25 25 50 50 150 150 150 150 175 175 175 175 
Black,25-30 2,1558927,373456,330248,14,3,4,0,0,25 25 50 50 150 150 150 150 175 175 175 175 200 
Black,40-44 2,1351388,199837,291316,13,3,4,0,0,25 25 50 50 150 150 150 150 175 175 200 200 
Black,26-31 2,1261391,95987,261740,12,3,4,0,0,150 150 150 150 150 150 175 175 200 200 250 
Black,30-34 2,1202933,108154,286076,12,3,3,0,0,125 125 125 125 125 125 175 175 250 150 150 
Black,34-39 2,1052558,47862,224101,12,3,3,0,0,125 125 125 125 125 125 250 150 150 150 150 
Black,44-50 4,1101296,229670,145259,11,3,3,0,0,125 125 125 125 250 150 150 150 150 150 
Black,50-45 4,995402,42404,136936,11,3,3,0,1,125 125 250 250 250 150 250 250 250 250 
Black,39-44 2,973717,87413,211744,11,3,3,0,1,125 125 150 125 250 250 250 250 250 250 
Black,45-1 4,993190,180256,313068,10,3,3,0,1,250 125 250 250 250 250 250 250 300 
Black,44-49 4,965055,53445,270181,11,3,3,0,1,250 250 250 250 250 250 300 275 400 400 
Black,49-43 4,962923,70846,305960,10,3,3,0,2,250 250 250 250 275 275 400 400 1300 
Black,43x27x36 4,76,0,0,39,3,3,0,2,1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 1300 
